Month,Temperature,Humidity,Wind_Speed,Wildfire_Risk,Wildfire Risk 0 to 1 Scale,WFRN,LONG,LAT
18-Mar,-10.16725806,64.13903226,12.07870968,25.17008212,0.629252053,0.414455374,-114.685006,59.21994
18-Apr,-4.172333333,59.19866667,12.631,32.02230455,0.800557614,0.527285376,-114.685006,59.21994
18-May,9.342903226,55.43709677,12.24225806,44.76964076,1.119241019,0.737185447,-114.685006,59.21994
18-Jun,12.332,71.035,11.67866667,43.94472728,1.098618182,0.723602264,-114.685006,59.21994
18-Jul,13.96467742,70.43354839,11.64806452,45.52631818,1.138157955,0.749645041,-114.685006,59.21994
18-Aug,12.1916129,69.87064516,11.61064516,43.99895747,1.099973937,0.724495228,-114.685006,59.21994
18-Sep,0.651333333,72.29033333,12.26166667,33.51212273,0.837803068,0.551817007,-114.685006,59.21994
18-Oct,-1.509032258,73.19032258,11.01580645,30.433761,0.760844025,0.501128115,-114.685006,59.21994
18-Nov,,,,,0.0,0.0,-114.685006,59.21994
18-Dec,-12.3816129,,,,0.0,0.0,-114.685006,59.21994
19-Jan,-17.5416129,77.23806452,10.87935484,14.94680059,0.373670015,0.24611687,-114.685006,59.21994
19-Feb,-21.50017857,70.55035714,9.469642857,11.62836201,0.29070905,0.191474827,-114.685006,59.21994
19-Mar,-4.54516129,62.1816129,13.28419355,31.57667596,0.789416899,0.519947571,-114.685006,59.21994
19-Apr,-0.726666667,63.937,11.17033333,33.11156212,0.827789053,0.545221299,-114.685006,59.21994
19-May,6.143548387,51.79645161,11.35612903,41.92466862,1.048116716,0.690339592,-114.685006,59.21994
19-Jun,10.8605,70.804,11.192,42.2882,1.057205,0.69632557,-114.685006,59.21994
19-Jul,13.55677419,68.9516129,10.18677419,44.35591642,1.10889791,0.730372983,-114.685006,59.21994
19-Aug,,,,,0.0,0.0,-114.685006,59.21994
19-Sep,6.911833333,,11.18833333,,0.0,0.0,-114.685006,59.21994
19-Oct,-1.591935484,82.35774194,,,0.0,0.0,-114.685006,59.21994
19-Nov,,,,,0.0,0.0,-114.685006,59.21994
19-Dec,-16.32129032,77.15903226,9.061290323,14.70844282,0.36771107,0.242192026,-114.685006,59.21994
20-Jan,-17.46645161,77.09032258,,,0.0,0.0,-114.685006,59.21994
20-Feb,-14.77275862,71.46793103,11.51586207,19.09534796,0.477383699,0.314427643,-114.685006,59.21994
20-Mar,-14.69741935,67.68774194,12.66290323,20.7801569,0.519503922,0.342170028,-114.685006,59.21994
20-Apr,-4.572333333,68.04466667,12.60833333,29.87246818,0.746811704,0.491885761,-114.685006,59.21994
20-May,4.935967742,63.23387097,11.33129032,38.52075513,0.963018878,0.634290103,-114.685006,59.21994
20-Jun,11.83516667,68.56133333,11.2,43.62879394,1.090719849,0.718400045,-114.685006,59.21994
20-Jul,14.3383871,76.06903226,10.84967742,44.14016716,1.103504179,0.726820414,-114.685006,59.21994
20-Aug,12.50709677,80.3183871,12.79516129,43.0845997,1.077114993,0.709439239,-114.685006,59.21994
20-Sep,6.786166667,78.51633333,11.26533333,37.09679394,0.927419848,0.610842887,-114.685006,59.21994
20-Oct,-4.358870968,83.56516129,,,0.0,0.0,-114.685006,59.21994
20-Nov,,,,,0.0,0.0,-114.685006,59.21994
20-Dec,-12.70967742,72.78935484,,,0.0,0.0,-114.685006,59.21994
21-Jan,,,,,0.0,0.0,-114.685006,59.21994
21-Feb,-22.32964286,65.00857143,11.39892857,13.429625,0.335740625,0.221134768,-114.685006,59.21994
21-Mar,-10.49274194,66.46516129,12.46290323,24.69710704,0.617427676,0.406667277,-114.685006,59.21994
21-Apr,-4.559,62.65366667,13.60666667,31.7115394,0.792788485,0.522168258,-114.685006,59.21994
21-May,5.491612903,59.41419355,11.59806452,39.98990323,0.999747581,0.658481376,-114.685006,59.21994
21-Jun,14.39666667,61.05933333,11.88966667,47.97508031,1.199377008,0.789966826,-114.685006,59.21994
21-Jul,14.75451613,71.15516129,11.52870968,46.01051467,1.150262867,0.757617913,-114.685006,59.21994
21-Aug,12.47741935,71.9316129,12.21032258,44.29634604,1.107408651,0.729392085,-114.685006,59.21994
21-Sep,7.909166667,81.75,13.19633333,38.91921969,0.972980492,0.640851297,-114.685006,59.21994
21-Oct,0.781451613,77.21064516,14.21258065,34.10953519,0.85273838,0.561654114,-114.685006,59.21994
21-Nov,-9.405333333,79.67366667,,,0.0,0.0,-114.685006,59.21994
21-Dec,,,,,0.0,0.0,-114.685006,59.21994
22-Jan,,,,,0.0,0.0,-114.685006,59.21994
22-Feb,,,,,0.0,0.0,-114.685006,59.21994
22-Mar,,,,,0.0,0.0,-114.685006,59.21994
22-Apr,,,,,0.0,0.0,-114.685006,59.21994
22-May,,,,,0.0,0.0,-114.685006,59.21994
22-Jun,,,,,0.0,0.0,-114.685006,59.21994
22-Jul,,,,,0.0,0.0,-114.685006,59.21994
22-Aug,,,,,0.0,0.0,-114.685006,59.21994
22-Sep,,,,,0.0,0.0,-114.685006,59.21994
22-Oct,,,,,0.0,0.0,-114.685006,59.21994
22-Nov,,,,,0.0,0.0,-114.685006,59.21994
22-Dec,,,,,0.0,0.0,-114.685006,59.21994
23-Jan,,,,,0.0,0.0,-114.685006,59.21994
23-Feb,,,,,0.0,0.0,-114.685006,59.21994
23-Mar,,,,,0.0,0.0,-114.685006,59.21994
23-Apr,,,,,0.0,0.0,-114.685006,59.21994
23-May,,,,,0.0,0.0,-114.685006,59.21994
23-Jun,,,,,0.0,0.0,-114.685006,59.21994
23-Jul,,,,,0.0,0.0,-114.685006,59.21994
23-Aug,,,,,0.0,0.0,-114.685006,59.21994
23-Sep,,,,,0.0,0.0,-114.685006,59.21994
23-Oct,,,,,0.0,0.0,-114.685006,59.21994
23-Nov,,,,,0.0,0.0,-114.685006,59.21994
23-Dec,,,,,0.0,0.0,-114.685006,59.21994
24-Jan,,,,,0.0,0.0,-114.685006,59.21994
24-Feb,,,,,0.0,0.0,-114.685006,59.21994
24-Mar,,,,,0.0,0.0,-114.685006,59.21994
24-Apr,,,,,0.0,0.0,-114.685006,59.21994
24-May,,,,,0.0,0.0,-114.685006,59.21994
24-Jun,,,,,0.0,0.0,-114.685006,59.21994
24-Jul,,,,,0.0,0.0,-114.685006,59.21994
24-Aug,,,,,0.0,0.0,-114.685006,59.21994
24-Sep,,,,,0.0,0.0,-114.685006,59.21994
24-Oct,,,,,0.0,0.0,-114.685006,59.21994
24-Nov,,,,,0.0,0.0,-114.685006,59.21994
24-Dec,,,,,0.0,0.0,-114.685006,59.21994
10-Jan,,,,,0.0,0.0,-119.025114,59.219484
10-Feb,,,,,0.0,0.0,-119.025114,59.219484
10-Mar,,,,,0.0,0.0,-119.025114,59.219484
10-Apr,,,,,0.0,0.0,-119.025114,59.219484
10-May,,,,,0.0,0.0,-119.025114,59.219484
10-Jun,12.98283333,,,,0.0,0.0,-119.025114,59.219484
10-Jul,15.36548387,,,,0.0,0.0,-119.025114,59.219484
10-Aug,,,,,0.0,0.0,-119.025114,59.219484
10-Sep,,,,,0.0,0.0,-119.025114,59.219484
10-Oct,,,,,0.0,0.0,-119.025114,59.219484
10-Nov,,,,,0.0,0.0,-119.025114,59.219484
10-Dec,,,,,0.0,0.0,-119.025114,59.219484
11-Jan,,,,,0.0,0.0,-119.025114,59.219484
11-Feb,,,,,0.0,0.0,-119.025114,59.219484
11-Mar,,,,,0.0,0.0,-119.025114,59.219484
11-Apr,,,,,0.0,0.0,-119.025114,59.219484
11-May,,,,,0.0,0.0,-119.025114,59.219484
11-Jun,12.07966667,,,,0.0,0.0,-119.025114,59.219484
11-Jul,14.96951613,,,,0.0,0.0,-119.025114,59.219484
11-Aug,,,,,0.0,0.0,-119.025114,59.219484
11-Sep,,,,,0.0,0.0,-119.025114,59.219484
11-Oct,,,,,0.0,0.0,-119.025114,59.219484
11-Nov,,,,,0.0,0.0,-119.025114,59.219484
11-Dec,,,,,0.0,0.0,-119.025114,59.219484
12-Jan,,,,,0.0,0.0,-119.025114,59.219484
12-Feb,,,,,0.0,0.0,-119.025114,59.219484
12-Mar,,,,,0.0,0.0,-119.025114,59.219484
12-Apr,,,,,0.0,0.0,-119.025114,59.219484
12-May,,,,,0.0,0.0,-119.025114,59.219484
12-Jun,13.15583333,,,,0.0,0.0,-119.025114,59.219484
12-Jul,,,,,0.0,0.0,-119.025114,59.219484
12-Aug,,,,,0.0,0.0,-119.025114,59.219484
12-Sep,,,,,0.0,0.0,-119.025114,59.219484
12-Oct,,,,,0.0,0.0,-119.025114,59.219484
12-Nov,,,,,0.0,0.0,-119.025114,59.219484
12-Dec,,,,,0.0,0.0,-119.025114,59.219484
13-Jan,,,,,0.0,0.0,-119.025114,59.219484
13-Feb,,,,,0.0,0.0,-119.025114,59.219484
13-Mar,,,,,0.0,0.0,-119.025114,59.219484
13-Apr,,,,,0.0,0.0,-119.025114,59.219484
13-May,,,,,0.0,0.0,-119.025114,59.219484
13-Jun,14.70183333,,,,0.0,0.0,-119.025114,59.219484
13-Jul,14.1166129,,,,0.0,0.0,-119.025114,59.219484
13-Aug,,,,,0.0,0.0,-119.025114,59.219484
13-Sep,,,,,0.0,0.0,-119.025114,59.219484
13-Oct,,,,,0.0,0.0,-119.025114,59.219484
13-Nov,,,,,0.0,0.0,-119.025114,59.219484
13-Dec,,,,,0.0,0.0,-119.025114,59.219484
14-Jan,,,,,0.0,0.0,-119.025114,59.219484
14-Feb,,,,,0.0,0.0,-119.025114,59.219484
14-Mar,,,,,0.0,0.0,-119.025114,59.219484
14-Apr,,,,,0.0,0.0,-119.025114,59.219484
14-May,,,,,0.0,0.0,-119.025114,59.219484
14-Jun,13.81433333,,,,0.0,0.0,-119.025114,59.219484
14-Jul,17.37564516,,,,0.0,0.0,-119.025114,59.219484
14-Aug,14.99532258,,,,0.0,0.0,-119.025114,59.219484
14-Sep,,,,,0.0,0.0,-119.025114,59.219484
14-Oct,,,,,0.0,0.0,-119.025114,59.219484
14-Nov,,,,,0.0,0.0,-119.025114,59.219484
14-Dec,,,,,0.0,0.0,-119.025114,59.219484
15-Jan,,,,,0.0,0.0,-119.025114,59.219484
15-Feb,,,,,0.0,0.0,-119.025114,59.219484
15-Mar,,,,,0.0,0.0,-119.025114,59.219484
15-Apr,,,,,0.0,0.0,-119.025114,59.219484
15-May,,,,,0.0,0.0,-119.025114,59.219484
15-Jun,14.75666667,,,,0.0,0.0,-119.025114,59.219484
15-Jul,15.37451613,,,,0.0,0.0,-119.025114,59.219484
15-Aug,13.18225806,,,,0.0,0.0,-119.025114,59.219484
15-Sep,,,,,0.0,0.0,-119.025114,59.219484
15-Oct,,,,,0.0,0.0,-119.025114,59.219484
15-Nov,,,,,0.0,0.0,-119.025114,59.219484
15-Dec,,,,,0.0,0.0,-119.025114,59.219484
16-Jan,,,,,0.0,0.0,-119.025114,59.219484
16-Feb,,,,,0.0,0.0,-119.025114,59.219484
16-Mar,,,,,0.0,0.0,-119.025114,59.219484
16-Apr,,,,,0.0,0.0,-119.025114,59.219484
16-May,9.148548387,,,,0.0,0.0,-119.025114,59.219484
16-Jun,15.13083333,,,,0.0,0.0,-119.025114,59.219484
16-Jul,16.2466129,,,,0.0,0.0,-119.025114,59.219484
16-Aug,,,,,0.0,0.0,-119.025114,59.219484
16-Sep,,,,,0.0,0.0,-119.025114,59.219484
16-Oct,,,,,0.0,0.0,-119.025114,59.219484
16-Nov,,,,,0.0,0.0,-119.025114,59.219484
16-Dec,,,,,0.0,0.0,-119.025114,59.219484
17-Jan,,,,,0.0,0.0,-119.025114,59.219484
17-Feb,,,,,0.0,0.0,-119.025114,59.219484
17-Mar,,,,,0.0,0.0,-119.025114,59.219484
17-Apr,,,,,0.0,0.0,-119.025114,59.219484
17-May,,,,,0.0,0.0,-119.025114,59.219484
17-Jun,12.9555,,,,0.0,0.0,-119.025114,59.219484
17-Jul,15.37709677,,,,0.0,0.0,-119.025114,59.219484
17-Aug,,,,,0.0,0.0,-119.025114,59.219484
17-Sep,,,,,0.0,0.0,-119.025114,59.219484
17-Oct,,,,,0.0,0.0,-119.025114,59.219484
17-Nov,,,,,0.0,0.0,-119.025114,59.219484
17-Dec,,,,,0.0,0.0,-119.025114,59.219484
18-Jan,,,,,0.0,0.0,-119.025114,59.219484
18-Feb,,,,,0.0,0.0,-119.025114,59.219484
18-Mar,,,,,0.0,0.0,-119.025114,59.219484
18-Apr,,,,,0.0,0.0,-119.025114,59.219484
18-May,,,,,0.0,0.0,-119.025114,59.219484
18-Jun,13.37116667,,,,0.0,0.0,-119.025114,59.219484
18-Jul,15.34403226,,,,0.0,0.0,-119.025114,59.219484
18-Aug,,,,,0.0,0.0,-119.025114,59.219484
18-Sep,,,,,0.0,0.0,-119.025114,59.219484
18-Oct,,,,,0.0,0.0,-119.025114,59.219484
18-Nov,,,,,0.0,0.0,-119.025114,59.219484
18-Dec,,,,,0.0,0.0,-119.025114,59.219484
19-Jan,,,,,0.0,0.0,-119.025114,59.219484
19-Feb,,,,,0.0,0.0,-119.025114,59.219484
19-Mar,,,,,0.0,0.0,-119.025114,59.219484
19-Apr,,,,,0.0,0.0,-119.025114,59.219484
19-May,,,,,0.0,0.0,-119.025114,59.219484
19-Jun,11.99633333,,,,0.0,0.0,-119.025114,59.219484
19-Jul,15.14112903,,,,0.0,0.0,-119.025114,59.219484
19-Aug,,,,,0.0,0.0,-119.025114,59.219484
19-Sep,,,,,0.0,0.0,-119.025114,59.219484
19-Oct,,,,,0.0,0.0,-119.025114,59.219484
19-Nov,,,,,0.0,0.0,-119.025114,59.219484
19-Dec,,,,,0.0,0.0,-119.025114,59.219484
20-Jan,,,,,0.0,0.0,-119.025114,59.219484
20-Feb,,,,,0.0,0.0,-119.025114,59.219484
20-Mar,,,,,0.0,0.0,-119.025114,59.219484
20-Apr,,,,,0.0,0.0,-119.025114,59.219484
20-May,,,,,0.0,0.0,-119.025114,59.219484
20-Jun,,,,,0.0,0.0,-119.025114,59.219484
20-Jul,,,,,0.0,0.0,-119.025114,59.219484
20-Aug,,,,,0.0,0.0,-119.025114,59.219484
20-Sep,,,,,0.0,0.0,-119.025114,59.219484
20-Oct,,,,,0.0,0.0,-119.025114,59.219484
20-Nov,,,,,0.0,0.0,-119.025114,59.219484
20-Dec,,,,,0.0,0.0,-119.025114,59.219484
21-Jan,,,,,0.0,0.0,-119.025114,59.219484
21-Feb,,,,,0.0,0.0,-119.025114,59.219484
21-Mar,,,,,0.0,0.0,-119.025114,59.219484
21-Apr,,,,,0.0,0.0,-119.025114,59.219484
21-May,,,,,0.0,0.0,-119.025114,59.219484
21-Jun,,,,,0.0,0.0,-119.025114,59.219484
21-Jul,,,,,0.0,0.0,-119.025114,59.219484
21-Aug,,,,,0.0,0.0,-119.025114,59.219484
21-Sep,,,,,0.0,0.0,-119.025114,59.219484
21-Oct,,,,,0.0,0.0,-119.025114,59.219484
21-Nov,,,,,0.0,0.0,-119.025114,59.219484
21-Dec,,,,,0.0,0.0,-119.025114,59.219484
22-Jan,,,,,0.0,0.0,-119.025114,59.219484
22-Feb,,,,,0.0,0.0,-119.025114,59.219484
22-Mar,,,,,0.0,0.0,-119.025114,59.219484
22-Apr,,,,,0.0,0.0,-119.025114,59.219484
22-May,,,,,0.0,0.0,-119.025114,59.219484
22-Jun,,,,,0.0,0.0,-119.025114,59.219484
22-Jul,,,,,0.0,0.0,-119.025114,59.219484
22-Aug,,,,,0.0,0.0,-119.025114,59.219484
22-Sep,,,,,0.0,0.0,-119.025114,59.219484
22-Oct,,,,,0.0,0.0,-119.025114,59.219484
22-Nov,,,,,0.0,0.0,-119.025114,59.219484
22-Dec,,,,,0.0,0.0,-119.025114,59.219484
23-Jan,,,,,0.0,0.0,-119.025114,59.219484
23-Feb,,,,,0.0,0.0,-119.025114,59.219484
23-Mar,,,,,0.0,0.0,-119.025114,59.219484
23-Apr,,,,,0.0,0.0,-119.025114,59.219484
23-May,,,,,0.0,0.0,-119.025114,59.219484
23-Jun,,,,,0.0,0.0,-119.025114,59.219484
23-Jul,,,,,0.0,0.0,-119.025114,59.219484
23-Aug,,,,,0.0,0.0,-119.025114,59.219484
23-Sep,,,,,0.0,0.0,-119.025114,59.219484
23-Oct,,,,,0.0,0.0,-119.025114,59.219484
23-Nov,,,,,0.0,0.0,-119.025114,59.219484
23-Dec,,,,,0.0,0.0,-119.025114,59.219484
24-Jan,,,,,0.0,0.0,-119.025114,59.219484
24-Feb,,,,,0.0,0.0,-119.025114,59.219484
24-Mar,,,,,0.0,0.0,-119.025114,59.219484
24-Apr,3.775666667,52.09233333,8.539666667,37.60052576,0.940013144,0.619137431,-119.025114,59.219484
24-May,10.53048387,50.86903226,8.361612903,43.85238856,1.096309714,0.722081797,-119.025114,59.219484
24-Jun,13.436,59.48333333,7.678666667,44.25869697,1.106467424,0.728772149,-119.025114,59.219484
24-Jul,19.13629032,57.31419355,7.660322581,49.86084897,1.246521224,0.821018252,-119.025114,59.219484
24-Aug,15.69274194,65.33225806,7.053548387,44.6716569,1.116791422,0.735572026,-119.025114,59.219484
24-Sep,10.83566667,68.748,7.268,39.73382425,0.993345606,0.654264731,-119.025114,59.219484
24-Oct,0.438225806,74.83967742,7.606774194,29.31735044,0.732933761,0.482745086,-119.025114,59.219484
24-Nov,-12.39833333,84.53466667,6.373333333,14.78367273,0.369591818,0.243430776,-119.025114,59.219484
24-Dec,-14.68774194,83.93193548,6.340645161,12.79842228,0.319960557,0.210741263,-119.025114,59.219484
10-Jan,,,,,0.0,0.0,-111.712062,59.220012
10-Feb,,,,,0.0,0.0,-111.712062,59.220012
10-Mar,,,,,0.0,0.0,-111.712062,59.220012
10-Apr,,,,,0.0,0.0,-111.712062,59.220012
10-May,,,,,0.0,0.0,-111.712062,59.220012
10-Jun,15.1995,,,,0.0,0.0,-111.712062,59.220012
10-Jul,17.70467742,,,,0.0,0.0,-111.712062,59.220012
10-Aug,,,,,0.0,0.0,-111.712062,59.220012
10-Sep,,,,,0.0,0.0,-111.712062,59.220012
10-Oct,,,,,0.0,0.0,-111.712062,59.220012
10-Nov,,,,,0.0,0.0,-111.712062,59.220012
10-Dec,,,,,0.0,0.0,-111.712062,59.220012
11-Jan,,,,,0.0,0.0,-111.712062,59.220012
11-Feb,,,,,0.0,0.0,-111.712062,59.220012
11-Mar,,,,,0.0,0.0,-111.712062,59.220012
11-Apr,,,,,0.0,0.0,-111.712062,59.220012
11-May,,,,,0.0,0.0,-111.712062,59.220012
11-Jun,14.3805,,,,0.0,0.0,-111.712062,59.220012
11-Jul,18.16919355,,,,0.0,0.0,-111.712062,59.220012
11-Aug,,,,,0.0,0.0,-111.712062,59.220012
11-Sep,,,,,0.0,0.0,-111.712062,59.220012
11-Oct,,,,,0.0,0.0,-111.712062,59.220012
11-Nov,,,,,0.0,0.0,-111.712062,59.220012
11-Dec,,,,,0.0,0.0,-111.712062,59.220012
12-Jan,,,,,0.0,0.0,-111.712062,59.220012
12-Feb,,,,,0.0,0.0,-111.712062,59.220012
12-Mar,,,,,0.0,0.0,-111.712062,59.220012
12-Apr,,,,,0.0,0.0,-111.712062,59.220012
12-May,,,,,0.0,0.0,-111.712062,59.220012
12-Jun,15.03016667,,,,0.0,0.0,-111.712062,59.220012
12-Jul,,,,,0.0,0.0,-111.712062,59.220012
12-Aug,,,,,0.0,0.0,-111.712062,59.220012
12-Sep,,,,,0.0,0.0,-111.712062,59.220012
12-Oct,,,,,0.0,0.0,-111.712062,59.220012
12-Nov,,,,,0.0,0.0,-111.712062,59.220012
12-Dec,,,,,0.0,0.0,-111.712062,59.220012
13-Jan,,,,,0.0,0.0,-111.712062,59.220012
13-Feb,,,,,0.0,0.0,-111.712062,59.220012
13-Mar,,,,,0.0,0.0,-111.712062,59.220012
13-Apr,,,,,0.0,0.0,-111.712062,59.220012
13-May,,,,,0.0,0.0,-111.712062,59.220012
13-Jun,16.82616667,,,,0.0,0.0,-111.712062,59.220012
13-Jul,16.12258065,,,,0.0,0.0,-111.712062,59.220012
13-Aug,,,,,0.0,0.0,-111.712062,59.220012
13-Sep,,,,,0.0,0.0,-111.712062,59.220012
13-Oct,,,,,0.0,0.0,-111.712062,59.220012
13-Nov,,,,,0.0,0.0,-111.712062,59.220012
13-Dec,,,,,0.0,0.0,-111.712062,59.220012
14-Jan,,,,,0.0,0.0,-111.712062,59.220012
14-Feb,,,,,0.0,0.0,-111.712062,59.220012
14-Mar,,,,,0.0,0.0,-111.712062,59.220012
14-Apr,,,,,0.0,0.0,-111.712062,59.220012
14-May,,,,,0.0,0.0,-111.712062,59.220012
14-Jun,,,,,0.0,0.0,-111.712062,59.220012
14-Jul,19.08032258,,,,0.0,0.0,-111.712062,59.220012
14-Aug,16.14725806,,,,0.0,0.0,-111.712062,59.220012
14-Sep,,,,,0.0,0.0,-111.712062,59.220012
14-Oct,,,,,0.0,0.0,-111.712062,59.220012
14-Nov,,,,,0.0,0.0,-111.712062,59.220012
14-Dec,,,,,0.0,0.0,-111.712062,59.220012
15-Jan,,,,,0.0,0.0,-111.712062,59.220012
15-Feb,,,,,0.0,0.0,-111.712062,59.220012
15-Mar,,,,,0.0,0.0,-111.712062,59.220012
15-Apr,,,,,0.0,0.0,-111.712062,59.220012
15-May,,,,,0.0,0.0,-111.712062,59.220012
15-Jun,15.765,,,,0.0,0.0,-111.712062,59.220012
15-Jul,16.55677419,,,,0.0,0.0,-111.712062,59.220012
15-Aug,,,,,0.0,0.0,-111.712062,59.220012
15-Sep,,,,,0.0,0.0,-111.712062,59.220012
15-Oct,,,,,0.0,0.0,-111.712062,59.220012
15-Nov,,,,,0.0,0.0,-111.712062,59.220012
15-Dec,,,,,0.0,0.0,-111.712062,59.220012
16-Jan,,,,,0.0,0.0,-111.712062,59.220012
16-Feb,,,,,0.0,0.0,-111.712062,59.220012
16-Mar,,,,,0.0,0.0,-111.712062,59.220012
16-Apr,,,,,0.0,0.0,-111.712062,59.220012
16-May,,,,,0.0,0.0,-111.712062,59.220012
16-Jun,16.252,,,,0.0,0.0,-111.712062,59.220012
16-Jul,17.85129032,,,,0.0,0.0,-111.712062,59.220012
16-Aug,,,,,0.0,0.0,-111.712062,59.220012
16-Sep,,,,,0.0,0.0,-111.712062,59.220012
16-Oct,,,,,0.0,0.0,-111.712062,59.220012
16-Nov,,,,,0.0,0.0,-111.712062,59.220012
16-Dec,,,,,0.0,0.0,-111.712062,59.220012
17-Jan,,,,,0.0,0.0,-111.712062,59.220012
17-Feb,,,,,0.0,0.0,-111.712062,59.220012
17-Mar,,,,,0.0,0.0,-111.712062,59.220012
17-Apr,,,,,0.0,0.0,-111.712062,59.220012
17-May,,,,,0.0,0.0,-111.712062,59.220012
17-Jun,14.508,,,,0.0,0.0,-111.712062,59.220012
17-Jul,18.11274194,,,,0.0,0.0,-111.712062,59.220012
17-Aug,17.24177419,,,,0.0,0.0,-111.712062,59.220012
17-Sep,,,,,0.0,0.0,-111.712062,59.220012
17-Oct,,,,,0.0,0.0,-111.712062,59.220012
17-Nov,,,,,0.0,0.0,-111.712062,59.220012
17-Dec,,,,,0.0,0.0,-111.712062,59.220012
18-Jan,,,,,0.0,0.0,-111.712062,59.220012
18-Feb,,,,,0.0,0.0,-111.712062,59.220012
18-Mar,,,,,0.0,0.0,-111.712062,59.220012
18-Apr,,,,,0.0,0.0,-111.712062,59.220012
18-May,,,,,0.0,0.0,-111.712062,59.220012
18-Jun,15.64633333,,,,0.0,0.0,-111.712062,59.220012
18-Jul,17.25790323,67.26548387,11.06290323,48.71490177,1.217872544,0.802148867,-111.712062,59.220012
18-Aug,14.80645161,66.2883871,10.96258065,46.6064868,1.16516217,0.767431304,-111.712062,59.220012
18-Sep,3.283,68.98566667,11.09866667,35.6932303,0.892330758,0.58773154,-111.712062,59.220012
18-Oct,-0.699677419,73.47741935,10.13516129,30.4516349,0.761290872,0.50142243,-111.712062,59.220012
18-Nov,-10.70583333,81.77133333,9.752333333,19.40922576,0.485230644,0.319596015,-111.712062,59.220012
18-Dec,-14.8233871,82.35193548,8.076451613,14.29296334,0.357324084,0.235350661,-111.712062,59.220012
19-Jan,-21.9333871,75.24451613,10.02903226,10.71524633,0.267881158,0.17643929,-111.712062,59.220012
19-Feb,-24.37142857,,,,0.0,0.0,-111.712062,59.220012
19-Mar,-5.34483871,62.60032258,11.35806452,29.32135777,0.733033944,0.482811071,-111.712062,59.220012
19-Apr,0.461,62.68466667,10.398,33.86247576,0.846561894,0.557585987,-111.712062,59.220012
19-May,7.159032258,51.97967742,11.59935484,42.99360997,1.074840249,0.707940985,-111.712062,59.220012
19-Jun,14.108,64.35666667,10.86333333,46.28343939,1.157085985,0.762111944,-111.712062,59.220012
19-Jul,16.41854839,62.04064516,10.03193548,48.22359384,1.205589846,0.794058897,-111.712062,59.220012
19-Aug,14.12032258,74.86193548,9.577419355,43.22915249,1.080728812,0.711819473,-111.712062,59.220012
19-Sep,9.422833333,78.249,9.279333333,38.0577303,0.951443258,0.626665848,-111.712062,59.220012
19-Oct,0.886129032,79.73806452,10.70516129,31.06864809,0.776716202,0.511582287,-111.712062,59.220012
19-Nov,-9.387166667,83.146,9.564333333,20.1920803,0.504802008,0.332486647,-111.712062,59.220012
